,Lokacija,lat,lon
325,"GRIZOLDOVA ULICA 3, 2000 MARIBOR",46.536435,15.602523684196631
326,"PODSVETIJA 26E, 1351 BREZOVICA PRI LJUBLJANI",46.019763,14.41947923505082
327,"VOJKOVA ULICA 8B, 5280 IDRIJA",46.0057668,14.028459759315991
328,"PARIŽLJE 18A, 3314 BRASLOVČE",46.2816375,15.0552363
329,"STANETINCI 21, 2236 CERKVENJAK",46.5548319,15.938975341348945
330,"CESTA K TAMU 22, 2000 MARIBOR",46.5265445,15.66255800366249
331,"ZALOŠKA CESTA 158, 1000 LJUBLJANA",46.05588975,14.5586973
332,"KUNAVERJEVA ULICA 2, 1000 LJUBLJANA",46.079918,14.4794881
333,"KARDELJEVA PLOŠČAD 11A, 1000 LJUBLJANA",46.07554975,14.513759819414169
334,"INDUSTRIJSKA ULICA 9, 9000 MURSKA SOBOTA",46.663491,16.17416080261784
335,"BABINSKA CESTA 6, 9240 LJUTOMER",46.5311849,16.191424281219724
336,"SELA PRI DOBOVI 45, 8257 DOBOVA",45.9027121,15.6419532
337,"POD GOZDOM CESTA I 7, 1290 GROSUPLJE",45.9585729,14.6544469
338,"PERTOČA 55A, 9262 ROGAŠOVCI",46.7762178,16.025246355843088
339,"LESNA ULICA 4, 3230 ŠENTJUR",46.2122548,15.3959149
340,"ZGORNJE PIRNIČE 110A, 1215 MEDVODE",46.1401385,14.4286912
341,"BOHOVA 2A, 2311 HOČE",46.5138398,15.6527441
342,"GORENJSKA CESTA 11, 1234 MENGEŠ",46.178368,14.56596
343,"MLADINSKA ULICA 13, 2212 ŠENTILJ V SLOV. GORICAH",46.67839255,15.65639666217326
344,"LJUBLJANSKA CESTA 109, 8000 NOVO MESTO",45.83187255,15.154128161224156
345,"BUKOŠEK 69, 8250 BREŽICE",45.9126241,15.618566151925078
346,"ZAGRADEC 39, 1303 ZAGRADEC",45.85953065,14.835150586957322
347,"ZALOG PRI MORAVČAH 18, 1251 MORAVČE",46.1374695,14.752945
348,"PARTIZANSKA CESTA 15, 2390 RAVNE NA KOROŠKEM",46.5435577,14.9614161
349,"METAVA 42, 2229 MALEČNIK",46.54080345,15.73232402579636
350,"ŽOLGARJEVA ULICA 8, 2310 SLOVENSKA BISTRICA",46.3869396,15.5706461
351,"KOPALIŠKA ULICA 3, 2325 KIDRIČEVO",46.40235305,15.79756524683238
352,"PODPLAT 6, 3241 PODPLAT",46.2449213,15.5749926
353,"GOSPEJNA ULICA 10, 2000 MARIBOR",46.5591972,15.64274582878911
354,"ISTRSKA ULICA 38, 6240 KOZINA",45.60473285,13.930849495893224
355,"ILIRIJA 4, 6276 POBEGI",45.5406162,13.7936239
356,"CESTA ANDREJA BITENCA 144, 1000 LJUBLJANA",46.08243475,14.447471591449307
357,"MARIBORSKA CESTA 91, 3000 CELJE",46.2476767,15.279576
358,"CESTA KOMANDANTA STANETA 2, 1270 LITIJA",46.057026,14.8324879
359,"SNEŽNIŠKA CESTA 19, 6257 PIVKA",45.6811279,14.201133469809871
360,"TOVARNIŠKA CESTA 8, 3210 SLOVENSKE KONJICE",46.333978900000005,15.430649921034814
361,"VIR PRI STIČNI 92, 1295 IVANČNA GORICA",45.9486234,14.8178101
362,"ULICA HEROJA STANETA 18, 2000 MARIBOR",46.56425695,15.650299121155465
363,"NOTRANJSKA CESTA 14, 1370 LOGATEC",45.9160452,14.2284079
364,"RIMSKA CESTA 34, 8210 TREBNJE",45.907825,14.9972042
365,"APAČE 4C, 9253 APAČE",46.69700365,15.902957030480133
366,"MAJŠPERK 55A, 2322 MAJŠPERK",46.348704600000005,15.736700452822507
367,"KOCBEKOVA ULICA 4, 3000 CELJE",46.2312814,15.2641123
368,"OBREŽJE 77, 1433 RADEČE",46.0696094,15.1849092
369,"BORECI 5H, 9242 KRIŽEVCI PRI LJUTOMERU",46.5629063,16.14420071119909
370,"DOBJA VAS 206, 2390 RAVNE NA KOROŠKEM",46.5424612,14.9503533
371,"BLANCA 36A, 8283 BLANCA",39.976277,3.8336995
372,"ZIKOVA ULICA 1, 1241 KAMNIK",46.2156665,14.6038636
373,"LJUBLJANSKA CESTA 15A, 1236 TRZIN",46.1314583,14.5612366
374,"CESTA SIMONA BLATNIKA 10C, 3320 VELENJE",46.3632006,15.1056191
375,"CESTA NOTRANJSKEGA ODREDA 18, 1386 STARI TRG PRI LOŽU",45.714508300000006,14.470970623212898
376,"ŠENTVID PRI GROBELNEM 44B, 3231 GROBELNO",46.2220802,15.4586198
377,"GRAJSKA VAS 71, 3303 GOMILSKO",46.2465816,15.054056
378,"ULICA VELJKA VLAHOVIĆA 21, 2000 MARIBOR",46.5478154,15.6741375
379,"CELJSKA CESTA 10, 3250 ROGAŠKA SLATINA",46.23911985,15.634338490578392
380,"DRAGOMERŠKA CESTA 1, 1351 BREZOVICA PRI LJUBLJANI",46.017698550000006,14.386723360847636
381,"CESTA NA RUPO 49, 4000 KRANJ",46.2638998,14.3583637
382,"JEDINŠČICA 34, 8000 NOVO MESTO",45.7855346,15.1767197
383,"OBRTNA ULICA 42, 9000 MURSKA SOBOTA",46.6712079,16.174756003835405
384,"TRŽAŠKA CESTA 19A, 1000 LJUBLJANA",46.0426385,14.479188
385,"ARCLIN 33, 3211 ŠKOFJA VAS",46.2702689,15.2912645
386,"RADMIRJE 29, 3333 LJUBNO OB SAVINJI",46.3354355,14.8529584
387,"LJUBLJANSKA CESTA 45, 2310 SLOVENSKA BISTRICA",46.387179,15.569142298550672
388,"LJUBLJANSKA CESTA 18A, 1330 KOČEVJE",45.6484714,14.8541151
389,"HRUŠEVJE 37, 6225 HRUŠEVJE",45.7709812,14.0729866
390,"ŠT. JURIJ 30, 1290 GROSUPLJE",45.9211984,14.6268854
391,"NA JAMI 16, 1000 LJUBLJANA",46.0667503,14.4896192
392,"LOŽNICA PRI ŽALCU 60, 3310 ŽALEC",46.26681475,15.1792726
393,"BOROVEC 3, 1236 TRZIN",46.12182,14.5493041
394,"JARŠKA CESTA 34, 1000 LJUBLJANA",46.07232935,14.538296101913613
395,"PARTIZANSKA CESTA 37A, 6210 SEŽANA",45.707208,13.869655392883214
396,"RESLJEVA CESTA 18, 1000 LJUBLJANA",46.0550343,14.5112524
397,"PODGORJE OB SEVNIČNI 41A, 8292 ZABUKOVJE",46.0528054,15.3424763
398,"OBALA 33, 6320 PORTOROŽ - PORTOROSE",45.51425985,13.588233976395433
399,"KOROŠKA CESTA 5, 2390 RAVNE NA KOROŠKEM",46.5614879,14.9961632
400,"DEČKOVA CESTA 60, 3000 CELJE",46.24107345,15.25796943893248
401,"NASIPNA ULICA 70, 2000 MARIBOR",46.5475215,15.655555799999998
402,"ZALOŠKA CESTA 157, 1000 LJUBLJANA",46.05658335,14.55820595
403,"ADAMIČ-LUNDROVO NABREŽJE 1, 1000 LJUBLJANA",46.0513018,14.507719
404,"VEVŠKA CESTA 57, 1260 LJUBLJANA - POLJE",46.0515666,14.585822
405,"BREG 18B, 2322 MAJŠPERK",46.3315718,15.7304932
406,"NOVA VAS PRI MOKRICAH 27, 8261 JESENICE NA DOLENJSKEM",45.8514826,15.6808532
407,"LENDAVSKA ULICA 8, 9000 MURSKA SOBOTA",46.6636826,16.16653964533893
408,"KAMNA GORCA 17, 3241 PODPLAT",46.2434842,15.5886127
409,"DELPINOVA ULICA 9, 5000 NOVA GORICA",45.95736355,13.645458718583194
410,"GEDEROVCI 11, 9251 TIŠINA",46.6799354,16.050472
411,"BAŠELJ 28C, 4205 PREDDVOR",46.3154622,14.4013602
412,"POD GABRI 17, 3000 CELJE",46.2439877,15.2615144
413,"VOJKOVA CESTA 75, 1000 LJUBLJANA",46.0778295,14.519460729632623
414,"ULICA 11. NOVEMBRA 41, 8273 LESKOVEC PRI KRŠKEM",45.937053,15.4798199
415,"PREŠERNOVA ULICA 23A, 3000 CELJE",46.2285321,15.2648242
416,"KRIŠKA VAS 1A, 1294 VIŠNJA GORA",45.9385703,14.7420516
417,"STARE SLEDI 1, 2391 PREVALJE",46.5442723,14.9144379
418,"ROŽNA DOLINA 9, 1290 GROSUPLJE",45.9542363,14.6631054
419,"POD GABRI 9, 1218 KOMENDA",46.1873674,14.5314353
420,"POD JEZOM 40, 1000 LJUBLJANA",46.0447469,14.45230238788453
421,"CESTA OTONA ŽUPANČIČA 23A, 1410 ZAGORJE OB SAVI",46.138738,14.986175
422,"ULICA OF 6, 1236 TRZIN",46.1327445,14.5548058
423,"PODLIPOGLAV 2, 1261 LJUBLJANA - DOBRUNJE",46.01877045,14.621885739477156
424,"CESTA XIV. DIVIZIJE 63, 2000 MARIBOR",46.5477629,15.669044946746052
425,"POLJANE NAD ŠKOFJO LOKO 146, 4223 POLJANE NAD ŠKOFJO LOKO",46.1247627,14.1837321
426,"USNJARSKA ULICA 3, 4290 TRŽIČ",46.3648306,14.3087359
427,"TRNJE 48C, 9232 ČRENŠOVCI",46.5831901,16.305989346192103
428,"HRUŠEVSKA CESTA 81, 1000 LJUBLJANA",46.0415897,14.556398811546709
429,"POD JELŠAMI 10, 1290 GROSUPLJE",45.96894815,14.663283515152628
430,"PLEŠIVICA 2, 1357 NOTRANJE GORICE",45.9948537,14.4032396
431,"CESTA NA LENIVEC 25, 6210 SEŽANA",45.7062015,13.8633429
432,"GROSOVA ULICA 40, 4000 KRANJ",46.2658718,14.3589115
433,"PREŠERNOVA CESTA 1A, 3320 VELENJE",46.3594734,15.1103059
434,"GORA PRI KOMENDI 13, 1218 KOMENDA",46.2061821,14.5502496
435,"POHORSKA ULICA 25, 2000 MARIBOR",46.53767475,15.604358434688288
436,"BIZOVIŠKA CESTA 2J, 1261 LJUBLJANA - DOBRUNJE",46.0377668,14.5725065
437,"PREDEL 8, 3240 ŠMARJE PRI JELŠAH",46.2260836,15.4867291
438,"DRENOV GRIČ 69, 1360 VRHNIKA",45.9941226,14.3287943
439,"VELIKA RAČNA 1, 1290 GROSUPLJE",45.9091704,14.682011
440,"ŠKALE 54, 3320 VELENJE",46.3934977,15.1084114
441,"OB JEZU 2, 4224 GORENJA VAS",46.1055926,14.1397601
442,"TOMAČEVICA 1, 6223 KOMEN",45.8179207,13.7692404
443,"CERUTOVA ULICA 5, 1000 LJUBLJANA",46.06167005,14.614535736599535
444,"KIDRIČEVA ULICA 11, 5000 NOVA GORICA",45.9575016,13.6487085
445,"GREGORČIČEVA ULICA 30, 5294 DORNBERK",45.8875727,13.737866502938296
446,"STRANICE 27A, 3206 STRANICE",46.3633843,15.3652851
447,"ISTRSKA CESTA 61, 6000 KOPER - CAPODISTRIA",45.5374537,13.7405954
448,"PEKEL 36, 2211 PESNICA PRI MARIBORU",46.5939376,15.671110391299166
449,"MALA LOKA 2, 8212 VELIKA LOKA",45.9417117,14.9612654
450,"MALTEŠKA CESTA 61, 3313 POLZELA",46.2800687,15.0753179
451,"ALJAŽEVA ULICA 15, 2000 MARIBOR",46.545896,15.64763892513908
452,"BLEKOVA VAS 32A, 1370 LOGATEC",45.9204882,14.2132249
453,"ULICA GENERALA LEVIČNIKA 7A, 6000 KOPER - CAPODISTRIA",45.5320965,13.7248613
454,"ZALI LOG 12A, 4228 ŽELEZNIKI",46.2068705,14.1006963
455,"PRI UNIONU 1, 1330 KOČEVJE",45.6458749,14.85284623901608
456,"RAVNICA 3, 5251 GRGAR",45.9911057,13.698337974393946
457,"ROZMANOVA ULICA 34A, 8000 NOVO MESTO",45.8055433,15.1656635
458,"CESTA MARŠALA TITA 39A, 4270 JESENICE",46.437635,14.049853342872847
459,"DRAŽA VAS 38, 3215 LOČE",46.327016150000006,15.48046517849622
460,"LIVADA 8, 8000 NOVO MESTO",45.8179966,15.1508459
461,"BISTRIŠKA CESTA 25A, 2313 FRAM",46.4517658,15.641276288017236
462,"LJUBLJANSKA CESTA 25, 1236 TRZIN",46.1314583,14.5612366
463,"VEROVŠKOVA ULICA 62, 1000 LJUBLJANA",46.07638445,14.501350511950026
464,"KAMNIŠKA ULICA 20, 2000 MARIBOR",46.56512015,15.640841699315514
465,"VELIKA PIREŠICA 27K, 3310 ŽALEC",46.2833107,15.177211
466,"TRG 25. MAJA 3A, 1317 SODRAŽICA",45.7617599,14.637692549999995
467,"KAMNOGORIŠKA CESTA 26, 1000 LJUBLJANA",46.0773152,14.469506210670897
468,"ZASAVSKA CESTA 5, 1270 LITIJA",46.060208450000005,14.835538186999957
469,"GLAVNI TRG 17, 2366 MUTA",46.6090577,15.1628709
470,"NASELJE SREČKA KOSOVELA 14, 1410 ZAGORJE OB SAVI",46.1315429,15.0005762
471,"PRVOMAJSKA ULICA 12, 2241 SPODNJI DUPLEK",46.50484725,15.748159683768854
472,"SKALNIŠKA CESTA 14, 5250 SOLKAN",45.9859135,13.66141345
473,"SENOŽETI 53, 1262 DOL PRI LJUBLJANI",46.08997024999999,14.733416450000002
474,"BUKOVEC 114, 2314 ZGORNJA POLSKAVA",46.434732,15.6147121
475,"SLOVENSKA CESTA 1, 1000 LJUBLJANA",46.0468732,14.500928608008664
476,"PREŠERNOVA CESTA 22D, 3320 VELENJE",46.3594734,15.1103059
477,"KOSOVELOVA ULICA 3, 5280 IDRIJA",45.9997146,14.0216972
478,"ULICA ANE ZIHERLOVE 6, 1000 LJUBLJANA",46.0734236,14.4815204
479,"INDUSTRIJSKA CESTA 1, 6230 POSTOJNA",45.7669223,14.197056900356866
480,"ROJČEVA ULICA 20, 1000 LJUBLJANA",46.0568536,14.5333456
481,"STANETINCI 40, 2236 CERKVENJAK",46.5570621,15.9400865
482,"ŽIHLAVA 15, 9244 SVETI JURIJ OB ŠČAVNICI",46.54996885,16.039611867840915
483,"KRAMARJEVA ULICA 1, 2000 MARIBOR",46.527873,15.681228
484,"MLINSKA ULICA 5B, 9220 LENDAVA - LENDVA",46.56290285,16.451540484198937
485,"SUHA 19, 4220 ŠKOFJA LOKA",46.1632626,14.3253303
486,"MARKOVEC 50, 1386 STARI TRG PRI LOŽU",45.7096706,14.4944349
487,"RIBNICA NA POHORJU 23, 2364 RIBNICA NA POHORJU",46.5353171,15.26737211465947
488,"RAPOČEVA ULICA 9, 2000 MARIBOR",46.5427631,15.643554750000003
489,"ŠMARTINSKA CESTA 134A, 1000 LJUBLJANA",46.0597989,14.5206727
490,"GORNJI DOLIČ 28, 2382 MISLINJA",46.4231985,15.182015
491,"BOTRIČNICA 14, 3230 ŠENTJUR",46.2305461,15.396413301720184
492,"TRNOVELJSKA CESTA 7, 3000 CELJE",46.2524135,15.2925892
493,"DRAGA 1, 8220 ŠMARJEŠKE TOPLICE",45.8716347,15.2855014
494,"BARAGOV TRG 2, 4000 KRANJ",46.232446,14.3460966
495,"DOLENJSKA CESTA 138, 1000 LJUBLJANA",46.03312865,14.526606000000006
496,"TRŽAŠKA CESTA 32, 1360 VRHNIKA",45.9614516,14.2949136
497,"ULICA BRATOV KOMEL 25, 1210 LJUBLJANA - ŠENTVID",46.0952985,14.4727741
498,"KOLODVORSKA ULICA 20, 9240 LJUTOMER",46.5301302,16.187335682174634
499,"DELPINOVA ULICA 8, 5000 NOVA GORICA",45.9541201,13.6451095
500,"SLAMNIKARSKA CESTA 3A, 1230 DOMŽALE",46.140008,14.5982676
501,"KIDRIČEVA CESTA 91, 4220 ŠKOFJA LOKA",46.169893,14.3422145
502,"TITOVA CESTA 51, 8281 SENOVO",46.011757200000005,15.474903
503,"SLOVENSKA VAS 11A, 8232 ŠENTRUPERT",45.9562057,15.0909257
504,"ZGORNJE JEZERSKO 82, 4206 ZGORNJE JEZERSKO",46.39346975,14.4983098
505,"BREZJE PRI DOBROVI 5A, 1356 DOBROVA",46.02822265,14.34510639479106
506,"DUNAJSKA CESTA 133, 1000 LJUBLJANA",46.07886205,14.512018014497787
507,"TITOVA CESTA 101C, 8281 SENOVO",46.02486415,15.477901053911465
508,"JABLANCE 1, 2242 ZGORNJA KORENA",46.5248146,15.78210905
509,"TEŠANOVCI 32B, 9226 MORAVSKE TOPLICE",46.681315,16.24466301985195
510,"CESTA V 2, 1310 RIBNICA",45.7469827,14.7188821
511,"RAČKA CESTA 46, 2312 OREHOVA VAS",46.4632973,15.6670718
512,"POD LIPAMI 4, 1218 KOMENDA",46.1911846,14.519507
513,"SPODNJA KANOMLJA 23A, 5281 SPODNJA IDRIJA",46.0341198,14.0177001
514,"SUHADOLE 7A, 1218 KOMENDA",46.1867223,14.547208
515,"MOSTE 48, 4274 ŽIROVNICA",46.4009019,14.1331156
516,"INDUSTRIJSKA ULICA 7, 9220 LENDAVA - LENDVA",46.55092595,16.450107961848897
517,"OBALA 4C, 6320 PORTOROŽ - PORTOROSE",45.5152462,13.5736657
518,"CESTA MARŠALA TITA 84, 4270 JESENICE",46.44079525,14.0427316
519,"POD HRIBOM 3A, 1000 LJUBLJANA",46.0664806,14.4862686
520,"NOVE LOKE 64, 3330 MOZIRJE",46.3380416,14.9610201
521,"ILIRSKA ULICA 8, 1000 LJUBLJANA",46.05257,14.5144718
522,"ZADRUŽNA ULICA 2, 9000 MURSKA SOBOTA",46.667860000000005,16.136856895398658
523,"KIDRIČEVA CESTA 66A, 4220 ŠKOFJA LOKA",46.1728665,14.3351725
524,"ULICA MIRKA VADNOVA 2A, 4000 KRANJ",46.2433792,14.371839590141782
525,"REŠKA CESTA 22A, 6258 PRESTRANEK",45.7338655,14.1863402
526,"KOVAŠKA CESTA 2A, 3214 ZREČE",46.3796253,15.3830956
527,"ŠLAJMERJEVA ULICA 4, 1000 LJUBLJANA",46.053665800000005,14.524148111705294
528,"ŽABJAK 4G, 2250 PTUJ",46.4510216,15.8926731
529,"GORJUŠA 33, 1233 DOB",46.1430607,14.631904
530,"ULICA GRADNIKOVE BRIGADE 53, 5000 NOVA GORICA",45.9639114,13.6471548
531,"LJUBLJANSKA CESTA 46, 3000 CELJE",46.23627385,15.24688564323164
532,"CESTA STE MARIE AUX MINES 9, 4290 TRŽIČ",46.3573754,14.297505409462168
533,"SENOŽETI 51B, 1262 DOL PRI LJUBLJANI",46.08867815,14.73361705
534,"VODENSKA CESTA 12A, 1420 TRBOVLJE",46.1404351,15.0348061
535,"MIREN 137A, 5291 MIREN",45.89171015,13.606449950000004
536,"JASKOVA ULICA 46, 2000 MARIBOR",46.53048565,15.66164469771008
537,"ULICA PADLIH BORCEV 1, 5220 TOLMIN",46.1823619,13.7318407
538,"OPEKARNIŠKA CESTA 12E, 3000 CELJE",46.2456484,15.2744252
539,"TOMŠIČEVA ULICA 1, 1000 LJUBLJANA",46.0518212,14.5025843
540,"NASIPI 45A, 1420 TRBOVLJE",46.1410762,15.0379867
541,"FERBERJEVA ULICA 29, 1000 LJUBLJANA",46.069871,14.4669565
542,"CESTA MARŠALA TITA 4, 4270 JESENICE",46.43622075,14.058992855172754
543,"ZGORNJA HAJDINA 129B, 2288 HAJDINA",46.3997851,15.82954078463302
544,"MIKLOŠIČEVA CESTA 13, 1000 LJUBLJANA",46.0567217,14.5079684
545,"ZAVINEK 3, 8275 ŠKOCJAN",45.9020851,15.2954016
546,"KOSOVELOVA ULICA 1, 6210 SEŽANA",45.7066304,13.871276469131573
547,"KRANJČEVA ULICA 3, 2000 MARIBOR",46.543492400000005,15.617273852959684
548,"NEMČAVCI 75, 9000 MURSKA SOBOTA",46.67193295,16.18443719495173
549,"CELOVŠKA CESTA 69A, 1000 LJUBLJANA",46.0637037,14.4937998
550,"ZAGORJE 9, 6257 PIVKA",45.6423822,14.2184937
551,"NEMČAVCI 43, 9221 MARTJANCI",46.686138,16.1846826
552,"SV. VID 38, 2367 VUZENICA",46.6043967,15.1847786
553,"LJUBLJANSKA CESTA 16A, 1241 KAMNIK",46.2062731,14.5956575
554,"POLJUBINJ 89N, 5220 TOLMIN",46.1812976,13.7552363
555,"TUPALIČE 35A, 4205 PREDDVOR",46.2955877,14.429764471478872
556,"CELOVŠKA CESTA 170, 1000 LJUBLJANA",46.075781,14.484179934478677
557,"BEETHOVNOVA ULICA 14, 1000 LJUBLJANA",46.0527347,14.5023077
558,"ULICA GUBČEVE BRIGADE 46, 1000 LJUBLJANA",46.0322504,14.5248183
559,"ŽUPANČIČEVA CESTA 1, 8330 METLIKA",45.6465559,15.318599244276646
560,"PITTONIJEVA ULICA 4, 6310 IZOLA - ISOLA",45.5361236,13.6611223
561,"GASILSKA ULICA 3, 1225 LUKOVICA",46.16217585,14.672764008333337
562,"SLAVKA OSTERCA ULICA 4A, 9252 RADENCI",46.64695,16.03348305
563,"MALA BUKOVICA 2, 6250 ILIRSKA BISTRICA",45.5338371,14.2415965
564,"DOLENJSKA CESTA 328, 1291 ŠKOFLJICA",46.000872900000005,14.554517152806264
565,"BUKOVICA 1, 5293 VOLČJA DRAGA",45.89593365,13.65820335268587
566,"SKORNO 6A, 3327 ŠMARTNO OB PAKI",46.3572606,15.0093899
567,"KAJUHOVA CESTA 2A, 1230 DOMŽALE",46.1365397,14.5924803
568,"VATOVČEVA ULICA 1, 6000 KOPER - CAPODISTRIA",45.5379096,13.7251764
569,"VELIKA POLANA 124D, 9225 VELIKA POLANA",46.5676215,16.34240463092043
570,"LOKE 1A, 5000 NOVA GORICA",45.95130785,13.702134053402688
571,"ŠARANOVIČEVA CESTA 31C, 1230 DOMŽALE",46.1476851,14.6073723
572,"KIDRIČEVA CESTA 54, 4220 ŠKOFJA LOKA",46.1671106,14.3138278
573,"FIESA 68, 6330 PIRAN - PIRANO",45.5252268,13.582761478200537
574,"LITMERK 9, 2270 ORMOŽ",46.4263625,16.1492975
575,"POHORSKA CESTA 8, 2367 VUZENICA",46.5959591,15.1647864
576,"ZUPANOVA ULICA 6, 4208 ŠENČUR",46.23887845,14.417958676440218
577,"VRTNARIJA 3, 1360 VRHNIKA",45.973544,14.3029343
578,"ZALOŠKA CESTA 214B, 1000 LJUBLJANA",46.0522977,14.5193957
579,"ULICA CANKARJEVEGA BATALJONA 6, 4270 JESENICE",46.43171805,14.067260398778464
580,"PANONSKO NASELJE 29, 9220 LENDAVA - LENDVA",46.55335195,16.469375059931984
581,"KOSOVELOVA ULICA 4, 3000 CELJE",46.2332637,15.26510360443038
582,"STEGNE 11B, 1000 LJUBLJANA",46.0848627,14.4851311
583,"VRANSKO 59, 3305 VRANSKO",46.2457331,14.952549082584705
584,"SODINCI 77, 2274 VELIKA NEDELJA",46.4379447,16.1054937
585,"DOBRNA 46, 3204 DOBRNA",46.3377318,15.225526801304348
586,"LOŠKA VAS 16, 8350 DOLENJSKE TOPLICE",45.765177,15.0276074
587,"SPODNJI SLEMEN 13, 2352 SELNICA OB DRAVI",46.5570348,15.5177591
588,"ŠKALE 97B, 3320 VELENJE",46.3934977,15.1084114
589,"GRAJSKA CESTA 59, 4260 BLED",46.370702,14.098293954782104
590,"ROŠPOH - DEL 135B, 2351 KAMNICA",46.6000079,15.6416614
591,"RETLJEVA ULICA 10, 4000 KRANJ",46.22498385,14.370955499999994
592,"SENČNA POT 10, 6320 PORTOROŽ - PORTOROSE",45.5144562,13.5944635
593,"CESTA 9. AVGUSTA 44A, 1410 ZAGORJE OB SAVI",46.1400774,15.0056389
594,"DUPLEŠKA CESTA 316, 2000 MARIBOR",46.5133688,15.710210210711914
595,"OBALA 18A, 6320 PORTOROŽ - PORTOROSE",45.5109838,13.5950443
596,"ULICA ZVONIMIRA MILOŠA 16, 6310 IZOLA - ISOLA",45.5304758,13.6623739
597,"VINSKA GORA 31, 3320 VELENJE",46.3435558,15.1714098
598,"ZRKOVSKA CESTA 112A, 2000 MARIBOR",46.5536849,15.6782390332093
599,"RAČICA 37A, 1434 LOKA PRI ZIDANEM MOSTU",46.0458183,15.2267368
600,"SELA 1, 3254 PODČETRTEK",46.1266908,15.582906
601,"BLATNICA 3A, 1236 TRZIN",46.12258175,14.551014349999996
602,"TRG IZGNANCEV 7, 8250 BREŽICE",45.90747235,15.59107749378558
603,"ULICA KOROŠKEGA BATALJONA 20, 1231 LJUBLJANA - ČRNUČE",46.0973352,14.5235222
604,"RAVNE 28, 4290 TRŽIČ",46.3702812,14.3053164
605,"PARTIZANSKA CESTA 70, 6210 SEŽANA",45.7063196,13.864101136263216
606,"CESTA V KLEČE 9, 1000 LJUBLJANA",46.0871369,14.4770601
607,"ČOKOVA ULICA 3, 6320 PORTOROŽ - PORTOROSE",45.5081833,13.61059520721341
608,"DEŠEČA VAS 1, 8360 ŽUŽEMBERK",45.8485203,14.8960226
609,"DOLNJI SLAVEČI 153, 9264 GRAD",46.7867382,16.059586099999997
610,"KOVAČEVA ULICA 11, 1380 CERKNICA",45.7960845,14.3574755
611,"KVEDROVA ULICA 14, 8281 SENOVO",46.02155855,15.474268800000004
612,"POD HRASTI 6, 1218 KOMENDA",46.1855576,14.5313005
613,"MESTNI VRH 35, 2250 PTUJ",46.455622950000006,15.867516599999998
614,"OBRTNIŠKA ULICA 51, 8210 TREBNJE",45.9086706,15.0247586
615,"PRVOMAJSKA ULICA 41, 3250 ROGAŠKA SLATINA",46.24588865,15.626167037447813
616,"SMLEDNIŠKA CESTA 128, 4000 KRANJ",46.224988800000006,14.374029290223028
617,"LIPTOVSKA ULICA 32B, 3210 SLOVENSKE KONJICE",46.3400394,15.418161
618,"VELIKA LOKA 89, 1290 GROSUPLJE",45.9381562,14.7220008
619,"MUŠIČEVA ULICA 15, 8000 NOVO MESTO",45.7984065,15.175321308929291
620,"ŠKOFJA VAS 50C, 3211 ŠKOFJA VAS",46.2642224,15.2832775
621,"CVETKOVA ULICA 31, 1000 LJUBLJANA",46.0242568,14.5372908
622,"ŠPINDLERJEVA ULICA 22, 2250 PTUJ",46.4279439,15.8878633
623,"CELOVŠKA CESTA 269, 1000 LJUBLJANA",46.08373365,14.476755112634043
624,"TRŽAŠKA CESTA 49B, 6230 POSTOJNA",45.77301065,14.205169750118994
625,"ŽOLGARJEVA ULICA 14, 2310 SLOVENSKA BISTRICA",46.384857,15.573391802496744
626,"TRSTENJAKOVA ULICA 69, 9000 MURSKA SOBOTA",46.654747,16.167994999999998
627,"MILENKOVA ULICA 9, 2000 MARIBOR",46.53137235,15.663338541997645
628,"TUNJIŠKA MLAKA 6A, 1241 KAMNIK",46.2302643,14.5860042
629,"POLJE 351C, 1260 LJUBLJANA - POLJE",46.0547599,14.5847003
630,"VILHARJEVA CESTA 38, 1000 LJUBLJANA",46.0596881,14.5187683
631,"KOTLJE 169A, 2394 KOTLJE",46.518199,14.9892268
632,"ZGORNJI BRNIK 149, 4207 CERKLJE NA GORENJSKEM",46.2442342,14.4832765
633,"ULICA II. BATALJONA 16A, 3230 ŠENTJUR",46.2064315,15.3834399
634,"PODBEVŠKOVA ULICA 12, 8000 NOVO MESTO",45.80453625,15.198177454540756
635,"GORIŠKA CESTA 38, 3320 VELENJE",46.3572211,15.1283755
636,"TRŽAŠKA CESTA 222, 1000 LJUBLJANA",46.0426385,14.479188
637,"PRAPREČE 25, 3305 VRANSKO",46.2432093,14.949368453213774
638,"GRAJSKA CESTA 44, 4260 BLED",46.371249250000005,14.09868478677142
639,"SPODNJE PRELOGE 34, 3210 SLOVENSKE KONJICE",46.3437807,15.4087453
640,"SNEBERSKA CESTA 111, 1260 LJUBLJANA - POLJE",46.07611695,14.583189740757652
641,"ALPSKA CESTA 56, 4248 LESCE",46.36222105,14.157948185235252
642,"METNI VRH 32, 8290 SEVNICA",46.0322841,15.3246998
643,"GMAJNICA 7A, 1218 KOMENDA",46.2082702,14.5418474
644,"TRŽAŠKA CESTA 44, 1370 LOGATEC",45.91798715,14.22378242363095
645,"ŠKRABČEV TRG 30, 1310 RIBNICA",45.7381852,14.7281134
646,"CANKARJEVA ULICA 75, 9000 MURSKA SOBOTA",46.6575335,16.15946129534861
647,"POSTOJNSKA CESTA 13, 1381 RAKEK",45.8132106,14.3161519
648,"GAVCE 28A, 3327 ŠMARTNO OB PAKI",46.341832,15.0223231
